,County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,SNAP,Location Points
674,Suffolk,Port Jefferson Farmers' Market,"Steam Room parking lot, Rts. 25A & 112",State Route 25A and State Route 112,Port Jefferson,NY,11776,Ethel Terry,6313233653.0,http://www.longislandgrowersmarket.com,Thursday  10am-3pm,July 12-October 4,Y,M,40.93177,-73.05283,N,"(40.93177, -73.05283)"
675,Suffolk,Riverhead Saturday Farmers' Market,"117 E Main Street, Riverhead",117 East Main Street,Riverhead,NY,11901,Bernadette Martin,5166705311.0,http://www.ligreenmarket.org,Saturday  10am-2pm,November 25-March 31,N,M/X/W,40.91741,-72.66046999999999,N,"(40.91741, -72.66047)"
676,Suffolk,Rocky Point Farmers & Artisan Market,Old Depot Park Prince & Broadway,115 Prince Road,Rocky Point,NY,11778,Virginia Heslin,6317445787.0,http://www.rockypointfarmersmarket.org;www.rockypointfarmersmarket.wordpress.com,Sunday  8am-1pm,May 27-November 18,Y,P/M,40.94927,-72.92390999999999,N,"(40.94927, -72.92391)"
677,Suffolk,Schneider's Farm Stand,316 Old Country Rd.  Melville,316 Old Country Road,Melville,NY,11747,Mary Schneider,6316735844.0,http://www.schneidersfarmmelville.com,Daily  9am-6pm,April 26-December 24,Y,P/M/X,40.80186,-73.39911,N,"(40.80186, -73.39911)"
678,Suffolk,Shiloh Community Farmers' Market,40 Station Drive  Wyandanch,217 Merritt Avenue,Wyandanch,NY,11798,Sondra Cochran,6316434786.0,http://www.wyandanchcdc.org,Saturday  1pm-4pm,July 14-October 6,Y,M,40.7528,-73.36771999999999,Y,"(40.7528, -73.36772)"
679,Suffolk,Thera Farms Farm Stand,1725 Brentwood Road corner of commack rd Brentwood,1725 Brentwood Road,Brentwood,NY,11717,Teddy Bolkas,6314785229.0,,Daily 9am-6pm,June1-November 1,Y,M,40.77235,-73.24614,N,"(40.77235, -73.24614)"
680,Sullivan,Barryville Farmers' Market,"3385 Route 97  Barryville, behind river market",3385 Route 97,Barryville,NY,12719,Greg Swartz,5709820050.0,http://www.barryvillefarmersmarket.com,Saturday  10am-1pm,May 19-October 27,Y,P/M,41.478190000000005,-74.91367,N,"(41.47819, -74.91367)"
681,Sullivan,Bethel Woods Harvest Festival Farmers' Market,200 Hurd Rd.  Bethel,200 Hurd Rd,Bethel,NY,10941,Lauren Jahoda,8455832193.0,http://www.bethelwoodscenter.org,Sunday  11am-4pm,September 2-October 14,N,M,41.69774,-74.88190999999999,N,"(41.69774, -74.88191)"
682,Sullivan,Callicoon Farmers' Market,Callicoon Creek Park  A Dorrer Drive,A Dorrer Drive,Callicoon,NY,12723,Scott Goodman,8459328492.0,http://www.callicoonfarmersmarket.org,Sunday  11am-2pm,May 6-November 11,Y,P/M,41.76559,-75.05797,N,"(41.76559, -75.05797)"
683,Sullivan,Callicoon WINTER Farmers' Market,"Delaware Youth Center, 8 Creamery Road Callicoon",8 Creamery Road,Callicoon,NY,12723,Scott Goodman,8459328492.0,http://callicoonfarmersmarket.org/,Sunday  11am-2pm,November 4-April 28,N,M/X/W/P,41.764179999999996,-75.05712,Y,"(41.76418, -75.05712)"
684,Sullivan,Kauneonga Lake Farmers' Market,"Kauneonga Lake Fireman's Pavilion , 3594 State Route 55",3594 State Route 55,Kauneonga Lake,NY,12749,Scott Goodman,8459328492.0,http://www.kauneongalakefarmersmarket.org,Saturday  10am-1pm,May 26-October 6,Y,P/M,41.68587,-74.83131999999999,N,"(41.68587, -74.83132)"
685,Sullivan,Liberty Farmers' Market,119 N Main Street,119 N Main St,Liberty,NY,12754,Pamela Greenlaw,8454391230.0,http://www.catskillmountainkeeper.org,Friday  3pm-6pm,June 29-August 31,Y,M,41.80129,-74.74684,Y,"(41.80129, -74.74684)"
686,Sullivan,Monticello Farmers' Market,Broadway at Joe's Park,512 Broadway,Monticello,NY,12701,Pamela Greenlaw,8454391230.0,http://www.catskillmountainkeeper.org,Thursday  3pm-6pm,June 28-August 30,Y,M,41.65611,-74.69106,Y,"(41.65611, -74.69106)"
687,Sullivan,Narrowsburg Farmers' Market,7 Erie St.  The Narrowsburg Union,7 Erie Street,Narrowsburg,NY,12764,Scott Goodman,8459328492.0,http://www.narrowsburgfarmersmarket.org,Saturday  11am-2pm,May 26-October 6,Y,P/M,41.6076,-75.05881,N,"(41.6076, -75.05881)"
688,Sullivan,Rock Hill Farmers' Market,223 Rock Hill Drive,223 Rock Hill Drive,Rock Hill,NY,12775,Michelle Lipari,8456994976.0,http://www.rockhillfarmersmarket.com,Saturday  10am-1pm,June 2-September 29,Y,M,41.62515,-74.59634,N,"(41.62515, -74.59634)"
689,Sullivan,Roscoe Farmers' Market,"Old Route 17 Rockland Road (Rt 206), Near Reynolds House Inn & Motel",1934 Old Route 17,Roscoe,NY,12776,Anne Marie Dennis,6074985665.0,https://www.facebook.com/events/1735555463393559,Sunday 10am-2pm,May 13-October 7,Y,P/M,41.93282,-74.91235999999999,N,"(41.93282, -74.91236)"
690,Tioga,Candor Farmers' Market,Town Hall 101 Owego Rd.,101 Owego Rd,Candor,NY,13743,Joellen Riggs,6077684072.0,http://www.candorfarmersmarket.org/,Thu  3:30pm-6:30pm,June 14-September 27,Y,M,42.232490000000006,-76.33317,Y,"(42.23249, -76.33317)"
691,Tioga,Our Green Acres Farm Stand,3965 Waverly Rd Oswego,3965 Waverly Rd,Owego,NY,13827,Frank Wiles,6076872874.0,http://www.ourgreenacres.com,"Mon-Fri 10am-6pm, Sat/Sun 11am-5pm",June-November,Y,M,42.10315,-76.26335999999999,N,"(42.10315, -76.26336)"
692,Tioga,Seven Counties Farmers' Market,Rite Aid parking lot 153 Main St. Owego,Main St and Central Ave,Owego,NY,13827,Pat & John Purdy,6076428439.0,,Tue/Fri  9am-1pm,June-October,Y,M,42.10324,-76.26314,N,"(42.10324, -76.26314)"
693,Tioga,Spencer-Van Etten Farmers' Market,Nichols Pond on Main Street near Fire Department,Owego Street Ext and N Main St,Spencer,NY,14883,Stephanie Hafl,6075897496.0,https://www.facebook.com/SpencerVanEttenFarmersMarket/,Saturday  9am-12:30pm,June 2-October 6,Y,M,42.21138,-76.49266999999999,N,"(42.21138, -76.49267)"
694,Tioga,Terry's Berry Farm Stand,284 Church Street  Barton,284 Church Street,Barton,NY,13734,Teresa Bishop,6079727553.0,https://www.facebook.com/pg/TerrysBerryFarm,Tuesday  3pm-6pm,June 12-October 9,Y,M,42.03167,-76.37274000000001,N,"(42.03167, -76.37274)"
695,Tompkins,Brooktondale Farmers' Market,"Brooktondale Community Center, 522 Valley Rd. Brooktondale",522 Brooktondale Road,Brooktondale,NY,14817,Carine Kenyon,6075397927.0,,Tuesday  4pm-7pm,May 1-October 23,Y,P/M,42.38185,-76.39376,N,"(42.38185, -76.39376)"
696,Tompkins,Dryden Farmers' Market,"Dryden Agway Hardware Store, 59 West Main St.",59 West Main St.,Dryden,NY,13053,Kelly Ritter,6078448663.0,,Saturday  9am-1pm,June 16-September 29,Y,M,42.49034,-76.30358000000001,N,"(42.49034, -76.30358)"
697,Tompkins,Harvest Box McGraw House Farm Stand,221 S Geneva St.  Ithaca,212 South Geneva Street,Ithaca,NY,14850,Sun Edwards,6073398498.0,http://www.youthfarmproject.org/,Tuesday  1pm-4pm,June 19-October 30,Y,M,42.43799,-76.50069,Y,"(42.43799, -76.50069)"
698,Tompkins,Harvest Box Titus Towers Farm Stand,798 S Plain St.  Ithaca,798 South Plain Street,Ithaca,NY,14850,Sun Edwards,6073398498.0,,Friday  1pm-4pm,June 22-November 2,Y,M,42.43199,-76.5036,Y,"(42.43199, -76.5036)"
699,Tompkins,Here We Are Farm Stand,4341 Perry City Rd Trumansburg,4341 Perry City Rd,Trumansburg,NY,14886,Ariana Taylor-Stanley,2066608958.0,https://herewearefarm.com/,Daily  8am-8pm,June 1-October 31,Y,M,42.49541,-76.60826999999999,Y,"(42.49541, -76.60827)"
700,Tompkins,Ithaca Farmers' Market (Dewitt Park Tue),Dewitt Park Cayuga St.,North Cayuga St and East Buffalo St,Ithaca,NY,14850,Becca Rimmel,6072737109.0,http://www.ithacamarket.com,Tuesday  9am-2pm,May 1-October 23,Y,P/M,42.441309999999994,-76.49911,Y,"(42.44131, -76.49911)"
701,Tompkins,Ithaca Farmers' Market (East Hill Wed),East Hill Plaza 380 Pine Tree Rd.,380 Pine Tree Road,Ithaca,NY,14850,Becca Rimmel,6072737109.0,http://www.ithacamarket.com,Wednesday  4pm-7pm,May 2-October 24,Y,P/M,42.4385,-76.46559,Y,"(42.4385, -76.46559)"
702,Tompkins,Ithaca Farmers' Market (Steamboat Sat),"Steamboat Landing, 545 Third St. Extension off Rt. 13",545 Third Street,Ithaca,NY,14850,Becca Rimmel,6072737109.0,http://www.ithacamarket.com,Saturday  9am-3pm,April 7-December 22,Y,P/M/X,42.44958,-76.50785,Y,"(42.44958, -76.50785)"
703,Tompkins,Ithaca Farmers' Market (Steamboat Sun),"Steamboat Landing, 545 Third St. Extension off Rt. 13",545 Third Street,Ithaca,NY,14850,Becca Rimmel,6072737109.0,http://www.ithacamarket.com,Sunday  10am-3pm,April 7-December 22,Y,P/M/X,42.44958,-76.50782,Y,"(42.44958, -76.50782)"
704,Tompkins,Ithaca Farmers' Market (Steamboat Thu),"Steamboat Landing, 545 Third St. Extension off Rt. 13",545 Third Street,Ithaca,NY,14850,Becca Rimmel,6072737109.0,http://www.ithacamarket.com,Thursday 5pm-8pm,July-August,Y,M,42.44958,-76.50782,Y,"(42.44958, -76.50782)"
705,Tompkins,Ithaca WINTER Farmers' Market,"The Space@GreenStar, 700 West Buffalo St. Ithaca",700 West Buffalo St.,Ithaca,NY,14850,Aaron Munzer,6072737109.0,http://www.ithacamarket.com,Saturday  10:30am-2pm,January 6-March 31,N,W,42.44097,-76.51093,Y,"(42.44097, -76.51093)"
706,Tompkins,Mar-San Farm Stand,583 Sheldon Rd.  Freeville,583 Sheldon Rd.  Freeville,Freeville,NY,13068,Margaret Tracy,6073474617.0,https://www.facebook.com/Mar-San-Farm-Stand-133679867229528/,Mon/Thu  8am-6pm,June 4-November 1,Y,M,42.5272,-76.41507,N,"(42.5272, -76.41507)"
707,Tompkins,The Youth Farm Project Farm Stand I,"Pete's Gas Station, 805 W. Buffalo St. Ithaca",805 W. Buffalo St.,Ithaca,NY,14850,Ann Piombino,6073515762.0,http://www.youthfarmproject.org,Wednesday 3pm-6pm,July 1-October 31,Y,M,42.44085,-76.51295999999999,N,"(42.44085, -76.51296)"
708,Tompkins,The Youth Farm Project Farm Stand II,"John's Convenience Store, 333 W. State St., Ithaca","333 W. State St.,",Ithaca,NY,14850,Ann Piombino,6073515762.0,http://www.youthfarmproject.org,Tue 11:30am-1:30pm,July 1-October 31,Y,M,42.43939,-76.50353,N,"(42.43939, -76.50353)"
709,Tompkins,Trumansburg Farmers' Market,69-71 W Main St.,69-71 W Main St.,Trumansburg,NY,14886,Elaine Springer,7063714034.0,http://www.tburgfarmersmarket.com,Wednesday  4pm-7pm,May 9-October 24,Y,P/M,42.54336,-76.66736999999999,N,"(42.54336, -76.66737)"
710,Ulster,Heart of the Hudson Valley Farmers' Market,Cluett-Schantz Park 1801-1805 Rt 9W Milton,1801-1805 Rt 9W,Milton,NY,12547,Sheila Mannese,8456167824.0,http://www.hhvfarmersmarket.com,Saturday  9am-2pm,June 23-October 13,Y,M,41.65312,-73.96193000000001,N,"(41.65312, -73.96193)"
711,Ulster,Kingston Farmers' Market,Old Dutch Church 272 Wall Street,Wall St and John St,Kingston,NY,12401,Katy Kondrat,3477217386.0,http://www.kingstonfarmersmarket.org,Saturday  9am-2pm,May 12-November 17,Y,P/M,41.933840000000004,-74.01968000000001,Y,"(41.93384, -74.01968)"
712,Ulster,Kingston WINTER Farmers' Market,"Bethany Hall Old Dutch Church, 272 Wall Street corner Wall & Main St.",272 Wall Street,Kingston,NY,12401,Katy Kondrat,3477217386.0,http://www.kingstonfarmersmarket.org,Alt Saturdays  10am-2pm,December-April,N,X/W/P,41.93286,-74.01884,Y,"(41.93286, -74.01884)"
713,Ulster,Kingston YMCA Farm Proj. MM Broadway Campus,"Health Alliance of the Hudson Valley, 396 Broadway Kingston",396 Broadway,Kingston,NY,12401,Kaycee Wimbish,8453322927.0,,Alt Tue 3pm-4pm,June 19-September 4,Y,M,41.9266,-73.99605,Y,"(41.9266, -73.99605)"
714,Ulster,Kingston YMCA Farm Proj. MM Library,Kingston Public Library 55 Franklin St.,55 Franklin Street,Kingston,NY,12401,Kaycee Wimbish,8453322927.0,http://www.kingstonymcafarmproject.org,Tuesday  4:30pm-6pm,June 19-September 11,Y,M,41.92948,-74.01048,Y,"(41.92948, -74.01048)"
715,Ulster,Kingston YMCA Farm Proj. MM Mary Campus,Health Alliance of the Hudson Valley 105 Mary's Ave,105 Mary's Ave,Kingston,NY,12401,Kaycee Wimbish,8453322927.0,http://www.kingstonymcafarmproject.org,Alt Tue  3pm-4pm,June 26-September 11,Y,M,41.92185,-73.99869,Y,"(41.92185, -73.99869)"
716,Ulster,Kingston YMCA Farm Proj. MM Yosman Towers,Yosman Towers 295 Broadway,295 Broadway,Kingston,NY,12401,Kaycee Wimbish,8453322927.0,http://www.kingstonymcafarmproject.org,Wed  11am-11:45am,July 18-August 29,Y,M,41.92514,-73.99006999999999,Y,"(41.92514, -73.99007)"
717,Ulster,Kingston YMCA Farm Stand,507 Broadway,507 Broadway,Kingston,NY,12401,Kaycee Wimbish,8453322927.0,http://www.kingstonymcafarmproject.org,Thursday  3:30pm-6pm,June 7-November 1,Y,M,41.92805,-74.0007,Y,"(41.92805, -74.0007)"
718,Ulster,Rosendale Farmers' Market,"Behind Rosendale Theater, 408 Main Street",408 Main Street,Rosendale,NY,12472,Kenneth Oldehoff,8456589232.0,http://www.rosendalefarmersmarketny.com,Sunday  10am-2pm,June 3-October 28,Y,M,41.84418,-74.08215,Y,"(41.84418, -74.08215)"
719,Ulster,Rosendale WINTER Farmers' Market,"Rosendale Recreation Center, 1055 State Route 32",1055 State Route 32,Rosendale,NY,12472,Megan Sperry,9179306726.0,http://www.facebook.com/pages/Rosendale-Farmers-Market/232869283220,"2nd and 4th Sunday  10am-2pm , Closed Dec 24th and Feb 25th",December-April,N,X/W/P,41.842372999999995,-74.07575200000001,Y,"(41.842373, -74.075752)"
720,Ulster,Saugerties Farmers' Market,115 Main St.,115 Main Street,Saugerties,NY,12477,Judith Spektor,9177415524.0,http://saugertiesfarmersmarket.com,Saturday  10am-2pm,May 26-October 27,Y,P/M,42.07901,-73.94894000000001,Y,"(42.07901, -73.94894)"
721,Ulster,Woodstock Farm Festival Farmers' Market,6 Maple Lane,6 Maple Ln,Woodstock,NY,12498,Sharon Burns-leader,8452744080.0,http://www.woodstockfarmfestival.com,Wednesday  3pm-8pm,May 30-October 17,Y,P/M,42.04018,-74.11797,Y,"(42.04018, -74.11797)"
722,Warren,Blackberry Hill Farm and Sanctuary Farm Stand,15 Mud Street Athol,15 Mud Street,Athol,NY,12810,Robert Barody,5187443351.0,https://blackberryhillfarmandsanctuary.com/,Sat/Sun 9am-4pm,Year-round,Y,YR,43.4926,-73.85734000000001,N,"(43.4926, -73.85734)"
723,Warren,Bolton Landing Farmers' Market,5 Cross St directly behind Town Hall,5 Cross Street,Bolton,NY,12814,Penelope Jewell,5182406137.0,http://www.boltonlandingfarmersmarket.com,Friday  9am-2pm,June 29-September 30,Y,M,43.55744,-73.65727,N,"(43.55744, -73.65727)"
724,Warren,Chestertown Farmers' Market,"Town Hall 6307 State Rt 9  , Across from the Grand Union",6307 State Route 9,Chestertown,NY,12817,Cindy Mead,5184944600.0,http://www.chestertownfarmersmarket.com,Wednesday 10am-2pm,June 13-September 19,N,M,43.6497,-73.80105,N,"(43.6497, -73.80105)"
725,Warren,Glens Falls Farmers' Market,South Street Market Pavilion,25 South Street,Glens Falls,NY,12801,Richard Sandora,5187920438.0,http://www.gffma.com,Saturday  8am-12pm,May 5-October 27,Y,P/M,43.3099,-73.64699,Y,"(43.3099, -73.64699)"
726,Warren,Glens Falls WINTER Farmers' Market,Sanford Street School 10 Sanford St.,10 Sanford Street,Glens Falls,NY,12801,Richard Sandora,5187920438.0,http://www.glensfallsfarmersmarket.com,Saturday  9am-12pm,November 4-April 28,Y,M/X/W/P,43.3173,-73.65347,Y,"(43.3173, -73.65347)"
727,Warren,Landon Hill Estate Farm Stand,95 Landon Hill Rd. Chestertown,95 Landon Hill Rd.,Chestertown,NY,12817,Rand Fosdick,5184947942.0,http://landonhillestatefarm.com,Wed-Sat  10am-3pm,June 20-September 9,Y,M,43.66217,-73.80349,N,"(43.66217, -73.80349)"
728,Warren,Warrensburgh Riverfront Farmers' Market,"Warrenburgh Mills Historic District, Rt 418 (River St.) near Curtis Lumber",176 River Street,Warrensburg,NY,12811,Teresa Whalen,5184665497.0,http://www.localharvest.org/warrensburgh-riverfront-farmers-market-M22857,Friday  3pm-6pm,May 25-October 5,Y,P/M,43.48876,-73.77828000000001,N,"(43.48876, -73.77828)"
729,Washington,Cambridge Valley Farmers' Market,"4 Broad Street, Green Space across from the Co-op",4 Broad Street,Cambridge,NY,12816,Lindsay Fisk,5185389467.0,,Sunday  10am-2pm,May 20-October 28,Y,P/M,43.02833,-73.38093,N,"(43.02833, -73.38093)"
730,Washington,Cambridge Valley WINTER Farmers' Market,"Lovejoy Building , 5 Washington Street",5 Washington Street,Cambridge,NY,12816,Lindsay Fisk,5185389467.0,,Sunday  10am-2pm,November 4-December 23,N,M/X,43.02872,-73.37955,N,"(43.02872, -73.37955)"
731,Washington,Fort Edward Farmers' Market,Broadway Lanes 359 Broadway Route 4,359 Broadway,Fort Edward,NY,12828,Linda Gifford,5187920198.0,,Friday  10am-1pm,June 8-October 26,Y,M,43.28393,-73.58721,N,"(43.28393, -73.58721)"
732,Washington,Ft Edward Canal St. Mktplace Farmers' Market,63 Canal St.  Fort Edward,63 Canal Street,Fort Edward,NY,12828,Peter Williams,5187473237.0,http://www.canalstreetmarketplace.org,Thursday  4pm-7pm,June 7-September 27,Y,M,43.26875,-73.58419,N,"(43.26875, -73.58419)"
733,Washington,Granville Rt. 22 Farmers' Market,88 Quaker St. Moutain View Commons,88 Quaker St,Granville,NY,12832,Cyd Groff,5186421653.0,https://www.facebook.com/Route-22-Farmers-Market-Salem-Granville-Whitehall-104950399561700/?hc_ref=ARRoNRcvr43QRmnV16dF0iX6NlcJ4MJ2AxqzSj2om-I86KUBbYs5Js7ATScgbVBVbAo,Monday  2pm-5pm,June 4-October 15,Y,M,43.39845,-73.2658,N,"(43.39845, -73.2658)"
734,Washington,Greenwich Farmers' Market,106 Main Street,106 Main Street,Greenwich,NY,12834,Julie Callahan,5189447149.0,https://www.localharvest.org/greenwich-farmers-market-M44584,Wednesday  3pm-6pm,Year-round,Y,YR,43.08931,-73.49854,N,"(43.08931, -73.49854)"
735,Washington,Salem Rt. 22 Farmers' Market,Village Park Gazebo Rt. 22 Main St,Route 22 and Railroad St.,Salem,NY,12865,Cyd Groff,5186421653.0,https://www.facebook.com/pages/Route-22-Farmers-Market-Salem-Granville-Whitehall/104950399561700,Saturday  10am-1pm,June 9-October 20,Y,M,43.17322,-73.32836999999999,N,"(43.17322, -73.32837)"
736,Washington,Sandy Hill Farmers Market,"Hudson Falls Juckett Park, 179 Main St.",179 Main Street,Hudson Falls,NY,12809,Michael J Willig,5189554459.0,https://www.facebook.com/Sandy-Hill-Farmers-Market-1618849331730169/,Sunday  9am-1pm,July 8-October 7,Y,M,43.301109999999994,-73.58657,N,"(43.30111, -73.58657)"
737,Washington,Stannard Farm Stand,2275 State Route 22,2275 State Route 22,Cambridge,NY,12816,James & Melissa Stannard,5187914681.0,,Daily  9am-6pm,April 1-December 23,Y,P/M/X,43.055620000000005,-73.37243000000001,N,"(43.05562, -73.37243)"
738,Washington,Whitehall Rt. 22 Farmers' Market,Canal Park Pavillion Skenesborough Dr,Skenesborugh Drive Canal Park,Whitehall,NY,12887,Cyd Groff,5186421653.0,https://www.facebook.com/Route-22-Farmers-Market-Salem-Granville-Whitehall-104950399561700/,Tuesday  1pm-4pm,June 5-October 16,Y,M,43.55205,-73.40302,N,"(43.55205, -73.40302)"
739,Wayne,Ginegaw Farmers' Market,1980 Walworth Penfield Rd. Walworth,1980 Walworth Penfield Rd.,Walworth,NY,14568,Jacqueline VanLare,3159861400.0,http://www.townofwalworthny.gov,Tuesday  3pm-6pm,June 12-October 9,Y,M,43.1391,-77.28549,N,"(43.1391, -77.28549)"
740,Wayne,Lyons Farmers' Market,Village Square 32 Church St.,32 Church Street,Lyons,NY,14489,Sean Dobbins,3159464091.0,http://www.lyonsny.com/farmers-market.html,Sat  7:30am-12Noon,June 16-October 27,Y,M,43.063359999999996,-76.99243,N,"(43.06336, -76.99243)"
741,Wayne,Newark Farmers' Market,303 East Ave,303 East Avenue,Newark,NY,14513,Andrew Bodine,3158791120.0,http://www.facebook.com/newarkfarmersmarket,Thursday  2:30pm-6pm,June 1-October 18,Y,M,43.04412,-77.09252,Y,"(43.04412, -77.09252)"
742,Wayne,Ontario Farmers' Market,1840 State Route 104  Ontario,1840 State Route 104,Ontario,NY,14519,Fedele Noto,3155898703.0,,Sunday  10am-2pm,July 29-November 4,Y,M,43.22736,-77.29231,N,"(43.22736, -77.29231)"
743,Wayne,Sodus Farmers' Market,Sodus Methodist Church 58 W. Main St.,58 West Main St,Sodus,NY,14551,Sandy Hall,3154838029.0,http://www.sutmc.org/sodus-farmers-market,Wed  2:30pm-6pm,June 13-October 10,Y,M,43.23615,-77.06586999999999,Y,"(43.23615, -77.06587)"
744,Wayne,The Apple Shed Farm Stand,"3391 Fairville Maple Ridge Rd.  , Newark",3391 Fairville Maple Ridge Rd,Newark,NY,14513,Barbara Wells,3153316294.0,http://www.theappleshed.com,"Daily  10am-6pm, Closed Mondays",June 15-December 23,Y,M/X,43.129670000000004,-77.09774,Y,"(43.12967, -77.09774)"
745,Wayne,Wolcott Area Farmers' Market,Northup Park New Hartford St. Wolcott,Washington Street and New Hartford Street,Wolcott,NY,14590,Jeannie Brockmyre,3153984163.0,,Thu  2:30pm-7pm,June 7-October 11,Y,M,43.21855,-76.81491,N,"(43.21855, -76.81491)"
746,Westchester,Bowen Farm Stand,14 N Columbus Ave. Mt. Vernon,14 North Columbus Ave.,Mount Vernon,NY,10553,Ruth Crosby,9144821749.0,,Wed-Sat  2pm-8pm,July 18-November 28,Y,M,40.9125,-73.82372,N,"(40.9125, -73.82372)"
747,Westchester,Bronxville Farmers' Market,1 Stone Place & Paxton Ave,1 Stone Place,Bronxville,NY,10708,Pascale Le Draoulec,9144788068.0,http://www.bronxvillefarmersmarket.com,Saturday  8:30am-1pm,May 12-November 17,Y,P/M,40.94076,-73.83693000000001,N,"(40.94076, -73.83693)"
748,Westchester,Chappaqua Farmers' Market,Chappaqua Train Station 108 Allen Pl,108 Allen Place,Chappaqua,NY,10514,Pascale Le Draoulec,9144788068.0,http://chappaquafarmersmarket.org,Saturday  8:30am-1pm,May 12-November 17,Y,P/M,41.158667,-73.774039,N,"(41.158667, -73.774039)"
749,Westchester,Chappaqua WINTER Farmers' Market,"First Congregational Church , 210 Orchard Ridge Rd",210 Orchard Ridge Rd,Chappaqua,NY,10514,Pascale Le Draoulec,9144788068.0,http://www.chappaquafarmersmarket.org,1st Saturday of month  9am-1pm,January-April,N,W/P,41.165822999999996,-73.761292,N,"(41.165823, -73.761292)"
750,Westchester,Dobbs Ferry Farm Stand,Cedar & Main St.,Cedar St and Main St,Dobbs Ferry,NY,10522,Nancy Chiocchi,9149499403.0,,Friday  9am-3pm,June 1-November 16,Y,M,41.01628,-73.87365,N,"(41.01628, -73.87365)"
